 CMS collision Energy =    13000.000000000000     
 Collider type = pp
 ======================================
 Factorization scale                =    91.189999999999998     
 Renormalization scale              =    91.189999999999998     
 ==================================
 NLO QCD Cross-Section                                                                                                                                
 ======================================
 EW input parameters: Gmu scheme
 Fermi constant (1/GeV^2)           =    1.1663700000000000E-005
 ======================================
 Lepton mass (GeV)                  =    5.1099895000000003E-004
 W mass (GeV)                       =    80.403000000000006     
 W width (GeV)                      =    2.1410000000000000     
 Z mass (GeV)                       =    91.187600000000003     
 Z width (GeV)                      =    2.4952000000000001     
 Top mass (GeV)                     =    172.90000000000001     
 Higgs mass (GeV)                   =    125.00000000000000     
 ======================================
 Strong coupling                    =   0.11800170116433342     
 PDF set = NNPDF31_nlo_as_0118                                         
 ======================================
 Z pole focus ON
 ======================================
 Lepton-pair invariant mass minimum =    60.000000000000000     
 Lepton-pair invariant mass maximum =    120.00000000000000     
 Transverse mass minimum            =    0.0000000000000000     
 Transverse mass maximum            =    100000.00000000000     
 Z pT minimum                       =    0.0000000000000000     
 Z pT maximum                       =    100000.00000000000     
 Z rapidity minimum                 =   -2000.0000000000000     
 Z rapidity maximum                 =    2000.0000000000000     
 Lepton pT minimum                  =    0.0000000000000000     
 Lepton pT maximum                  =    100000.00000000000     
 Anti-lepton pT minimum             =    0.0000000000000000     
 Anti-lepton pT maximum             =    100000.00000000000     
 Lepton eta absolute value?         =   T
 Lepton pseudorapidity minimum      =    0.0000000000000000     
 Lepton pseudorapidity maximum      =    100.00000000000000     
 Anti-lepton eta absolute value?    =   T
 Anti-lepton pseudorapidity minimum =    0.0000000000000000     
 Anti-lepton pseudorapidity maximum =    100.00000000000000     
 ======================================
 Photon Recombination Cone Size     =      0.0000000000000000     
 Minimum pT for Observable Photon   =    0.0000000000000000     
 Maximum eta for Observable Photon  =    100000.00000000000     
 Minimum Number of Photon           =             0
 Maximum Number of Photon           =             1
 ======================================
 Jet merging algorithm              =   ktal
 Jet algorithm cone size (deltaR)   =   0.40000000000000002     
 parton-parton Rsep (cone algo only)=    1.3000000000000000     
 Minimum pT for Observable Jets     =    0.0000000000000000     
 Maximum eta for Observable Jets    =    100000.00000000000     
 Minimum Number of Jets             =             0
 Maximum Number of Jets             =             2
 Leading jet pT minimum             =    0.0000000000000000     
 ======================================
 Lep-Anti-lep deltaR minimum        =    0.0000000000000000     
 Lep-Anti-lep deltaPhi minimum      =    0.0000000000000000     
 Lep-Anti-lep deltaPhi maximum      =    4.0000000000000000     
 Lep-Jet deltaR minimum             =    0.0000000000000000     
 Lep-Photon deltaR minimum          =    0.0000000000000000     
 ======================================
 Rapidity of Z cutoff for CS angles =    0.0000000000000000     
 
 ===========   VEGAS PARAMETERS   ========
 
 Maximum number of evaluations      =    200000000
 Actual number of evaluations       =      7000000
 Requested relative precision (%)   =   0.10000000000000001     
 Requested absolute precision       =    0.0000000000000000     
 Total integration time (sec)       =    1182.0000000000000     
 Random number seed                 =           15
 
 ===========   RESULT    =================
 
 Sigma (pb)                  =    809.753
 Integration Error (pb)      =    0.697662
 PDF Error (pb)              =       6.09256
 
 ===========   HISTOGRAMS    =================
      bin           weight    numerical error       + pdf error       - pdf error

  ----   Z/W pT         ----

     2.00           86.7223          0.766316           4.60362
     6.00           264.843          0.467262           1.39014
    10.00           127.571          0.232645          0.649043
    14.00           77.5478          0.149558          0.388517
    18.00           51.9952          0.109912          0.258716
    22.00           37.6373         0.0875105          0.186722
    26.00           28.1645         0.0706727          0.139501
    30.00           21.8893         0.0602269          0.108175
    34.00           17.3158         0.0509076         0.0862346
    38.00           13.9961         0.0447171         0.0693406
    42.00           11.5422         0.0400322         0.0572451
    46.00           9.62313         0.0361391         0.0473514
    50.00           8.10787         0.0316517         0.0400282
    54.00           6.84705         0.0284577         0.0334619
    58.00            5.8493         0.0264654         0.0288184
    62.00           4.99329         0.0238647         0.0246516
    66.00           4.28149         0.0218353         0.0209553
    70.00           3.65609         0.0192811         0.0175544
    74.00           3.15696         0.0176476         0.0151283
    78.00            2.7246         0.0160065         0.0129911
    82.00           2.38545         0.0147515         0.0112596
    86.00           2.03583         0.0130584        0.00967846
    90.00            1.7943         0.0118481         0.0083618
    94.00           1.56726         0.0109588        0.00734022
    98.00           1.37959         0.0100708        0.00645695

  ----   Z/W rapidity   ----

    -2.30           3.99697          0.116054         0.0295877
    -2.10           11.9604           0.14108         0.0874619
    -1.90           19.7618          0.177996          0.143001
    -1.70           27.2369          0.185636          0.199078
    -1.50           34.5823          0.195437          0.259184
    -1.30            39.885          0.202561          0.303621
    -1.10           42.5865          0.181091           0.32256
    -0.90           44.0933          0.186452          0.346149
    -0.70           44.4356          0.188388          0.371454
    -0.50           45.1527          0.202137          0.409079
    -0.30           45.3145          0.219036          0.434037
    -0.10           45.4978          0.190426          0.440597
     0.10           45.4382          0.200936          0.439775
     0.30           45.3787           0.22654          0.435457
     0.50           45.1692          0.205761          0.409021
     0.70           44.7189          0.194713          0.373594
     0.90            43.972          0.180863          0.344877
     1.10           42.5399          0.184783          0.321943
     1.30           39.9564          0.186428          0.304032
     1.50             33.92          0.191359          0.254643
     1.70           28.2141          0.156285          0.205963
     1.90            20.055          0.138533          0.144686
     2.10           12.0697          0.136141         0.0881493
     2.30           4.01744          0.118379         0.0296861

  ----   Q_ll Invaria   ----

    61.50           3.15163         0.0608484         0.0197681
    64.50           3.07756         0.0449229          0.018657
    67.50           3.34887         0.0470163         0.0197525
    70.50           3.73344         0.0414695         0.0222446
    73.50           4.38233         0.0484062          0.027791
    76.50           5.62105         0.0515806         0.0377506
    79.50           8.13058          0.067504         0.0586133
    82.50           13.7697         0.0880842          0.104649
    85.50           31.5122            0.1361          0.243701
    88.50           136.552          0.271477           1.05848
    91.50           447.907          0.503347            3.4397
    94.50           92.0858          0.219479          0.692797
    97.50           25.1382          0.105538          0.183401
   100.50           11.3793         0.0742287         0.0809332
   103.50           6.67763         0.0661264         0.0461784
   106.50           4.34438         0.0491778         0.0294111
   109.50           3.12503         0.0388788         0.0205715
   112.50           2.26867         0.0315383         0.0148454
   115.50           1.76001         0.0287481         0.0115247
   118.50           1.43593         0.0255591        0.00943218

  ----   l-/lep. pT     ----

     2.00                 0                 0                 0
     6.00                 0                 0                 0
    10.00                 0                 0                 0
    14.00                 0                 0                 0
    18.00           7.89734         0.0583471          0.041922
    22.00           18.1589         0.0843406         0.0957543
